id_operacion,importe_operacion,saldo_medio_cliente,num_operaciones_30d,importe_total_30d,antiguedad_cliente_meses,score_crediticio,ratio_ingresos_deuda,num_alertas_previas,dias_desde_ultima_revision,porcentaje_operaciones_internacionales,canal_operacion,tipo_cliente,pais_riesgo,producto,segmento_riesgo_cliente,riesgo_auditoria
13574,526.65,986.95,20,0.0,114.0,582.0,0.092,1,159.0,0.068,web,empresa,bajo,transferencia,bajo,0
13575,423.16,938.16,16,8140.69,147.0,712.0,0.08,1,106.0,0.049,web,particular,bajo,transferencia,bajo,0
13576,284.61,10585.02,19,79.69,54.0,590.0,0.181,0,111.0,0.106,cajero,particular,bajo,inversion,bajo,0
13577,50.44,4579.85,19,1373.52,57.0,605.0,0.298,1,42.0,0.128,app,particular,bajo,tarjeta,bajo,0
13578,730.28,2583.97,14,0.0,72.0,670.0,0.071,2,61.0,0.094,api,particular,bajo,prestamo,alto,1
13579,1251.53,9789.95,17,18333.66,56.0,578.0,0.375,0,126.0,0.109,cajero,particular,bajo,prestamo,bajo,0
13580,3771.16,1838.69,18,25729.36,61.0,479.0,0.308,0,70.0,0.235,app,particular,bajo,cuenta,bajo,0
13581,444.8,6153.45,25,4424.93,53.0,686.0,0.159,0,427.0,0.089,app,empresa,bajo,tarjeta,bajo,0
13582,184.06,3080.32,24,2983.51,35.0,889.0,0.343,2,85.0,0.136,app,particular,bajo,tarjeta,bajo,0
13583,204.79,13647.39,14,997.42,64.0,738.0,0.124,0,112.0,0.102,web,particular,bajo,cuenta,bajo,0
13584,295.92,4457.65,14,600.87,40.0,577.0,0.163,0,6.0,0.051,web,particular,bajo,tarjeta,bajo,0
13585,826.35,16431.66,20,3153.05,64.0,624.0,0.324,0,69.0,0.149,web,pyme,bajo,tarjeta,bajo,0
13586,222.38,3947.15,25,4683.84,32.0,663.0,0.207,0,18.0,0.06,api,particular,bajo,transferencia,bajo,0
13587,697.44,2282.51,22,9116.21,24.0,683.0,0.521,1,44.0,0.074,web,pyme,bajo,transferencia,bajo,0
13588,193.44,6232.64,11,0.0,101.0,601.0,0.116,0,96.0,0.121,oficina,particular,medio,transferencia,medio,0
13589,563.99,16751.75,16,5928.43,120.0,783.0,0.152,1,4.0,0.109,web,particular,bajo,transferencia,bajo,0
13590,7009.61,2119.24,17,53538.2,31.0,625.0,0.265,0,86.0,0.323,web,empresa,medio,cuenta,bajo,1
13591,926.23,2049.94,14,6212.83,25.0,689.0,0.528,1,55.0,0.077,app,particular,bajo,tarjeta,bajo,0
13592,220.34,2555.49,19,2127.05,105.0,824.0,0.45,0,36.0,0.308,web,particular,medio,tarjeta,bajo,0
13593,17314.35,32041.73,14,74839.29,124.0,663.0,0.099,0,41.0,0.26,web,particular,bajo,tarjeta,medio,0
13594,2373.21,2981.97,15,14473.04,214.0,861.0,0.154,0,94.0,0.049,app,pyme,bajo,transferencia,bajo,0
13595,1528.25,19714.35,17,0.0,40.0,715.0,0.443,1,83.0,0.084,oficina,particular,bajo,inversion,bajo,0
13596,523.74,4905.41,18,4805.84,33.0,634.0,0.477,0,62.0,0.093,web,particular,bajo,tarjeta,bajo,0
13597,1741.45,3482.96,15,23794.47,44.0,656.0,0.362,0,130.0,0.36,app,particular,medio,prestamo,bajo,0
13598,1557.46,12242.08,22,10978.66,12.0,627.0,0.065,0,2.0,0.069,cajero,particular,bajo,cuenta,bajo,0
13599,230.97,5660.5,27,0.0,145.0,548.0,0.294,0,141.0,0.197,app,particular,bajo,prestamo,bajo,0
13600,2412.36,17964.07,17,12047.74,10.0,366.0,0.27,0,25.0,0.178,web,particular,bajo,cuenta,bajo,1
13601,1889.24,2916.87,18,9717.22,69.0,601.0,0.224,2,12.0,0.084,web,particular,bajo,tarjeta,medio,0
13602,665.89,7594.29,27,7114.1,86.0,497.0,0.076,0,230.0,0.216,app,pyme,bajo,tarjeta,bajo,0
13603,362.22,1950.26,21,7069.01,96.0,592.0,0.437,0,52.0,0.049,web,particular,bajo,cuenta,medio,0
13604,3345.18,1274.32,15,21822.4,61.0,778.0,0.677,0,38.0,0.072,app,particular,bajo,transferencia,bajo,0
13605,438.33,3420.01,15,0.0,82.0,640.0,0.198,0,199.0,0.148,app,particular,bajo,prestamo,medio,0
13606,727.96,4727.53,21,8730.58,36.0,818.0,0.68,0,161.0,0.01,web,particular,bajo,transferencia,bajo,0
13607,197.69,4049.34,20,5804.35,35.0,631.0,0.186,0,33.0,0.009,app,particular,medio,inversion,medio,0
13608,199.02,1598.84,21,0.0,15.0,754.0,0.303,3,269.0,0.031,api,pyme,alto,tarjeta,alto,1
13609,5737.09,4373.75,12,28835.92,42.0,667.0,0.24,0,25.0,0.044,app,particular,bajo,transferencia,bajo,0
13610,3742.01,4295.87,13,23187.34,34.0,642.0,0.292,1,90.0,0.12,app,pyme,alto,tarjeta,medio,1
13611,2709.09,27322.18,19,32387.53,40.0,803.0,0.335,0,7.0,0.194,cajero,particular,medio,tarjeta,bajo,0
13612,1012.6,9897.77,15,3679.67,55.0,867.0,0.503,1,221.0,0.063,web,particular,bajo,transferencia,medio,0
13613,141.73,973.22,22,0.0,105.0,643.0,0.254,0,153.0,0.053,web,particular,bajo,transferencia,alto,0
13614,1120.05,3070.05,18,10731.83,75.0,585.0,0.323,2,42.0,0.013,web,particular,medio,tarjeta,bajo,0
13615,1199.31,10633.89,17,11934.47,31.0,676.0,0.177,1,19.0,0.048,cajero,empresa,bajo,transferencia,bajo,0
13616,676.84,3615.16,21,9589.02,39.0,708.0,0.182,1,44.0,0.099,app,empresa,bajo,transferencia,medio,0
13617,1529.41,2732.92,12,16222.01,48.0,730.0,0.045,0,84.0,0.01,app,particular,bajo,cuenta,bajo,0
13618,6316.9,1890.75,13,31887.94,49.0,690.0,0.357,2,283.0,0.102,api,particular,bajo,prestamo,medio,1
13619,374.37,6317.02,17,3036.14,142.0,604.0,0.265,1,22.0,0.095,app,empresa,bajo,tarjeta,bajo,0
13620,980.32,35933.74,14,0.0,77.0,853.0,0.094,1,35.0,0.215,oficina,particular,bajo,cuenta,bajo,0
13621,218.59,2386.22,18,1960.08,35.0,604.0,0.197,1,49.0,0.165,web,empresa,bajo,tarjeta,medio,0
13622,1355.98,19225.17,19,14799.25,29.0,664.0,0.359,1,3.0,0.129,web,particular,bajo,inversion,bajo,0
13623,543.45,9213.15,20,3643.19,92.0,778.0,0.221,1,36.0,0.103,oficina,particular,bajo,transferencia,medio,0
13624,823.44,3379.39,21,6444.0,135.0,591.0,0.076,1,93.0,0.287,api,particular,medio,cuenta,bajo,0
13625,284.07,9825.47,20,5284.22,90.0,678.0,0.193,1,90.0,0.004,app,particular,bajo,cuenta,alto,0
13626,324.22,1285.83,16,6293.85,73.0,730.0,0.67,0,153.0,0.048,web,particular,bajo,tarjeta,bajo,0
13627,37.88,11676.58,25,3765.46,43.0,697.0,0.326,0,104.0,0.082,oficina,particular,bajo,cuenta,bajo,0
13628,713.97,5000.38,12,820.25,89.0,720.0,0.343,0,65.0,0.0,app,empresa,alto,cuenta,bajo,0
13629,470.92,5558.85,20,9605.25,113.0,658.0,0.232,1,125.0,0.317,cajero,particular,bajo,transferencia,alto,0
13630,842.09,6230.62,29,4540.87,32.0,704.0,0.419,0,42.0,0.056,web,particular,bajo,tarjeta,medio,0
13631,683.73,15192.32,26,198.86,21.0,617.0,0.375,0,129.0,0.368,app,particular,bajo,transferencia,bajo,0
13632,1485.75,2616.25,18,8498.74,57.0,536.0,0.445,1,367.0,0.311,cajero,particular,bajo,transferencia,medio,1
13633,4932.76,630.12,21,27269.96,61.0,621.0,0.362,0,246.0,0.101,cajero,particular,medio,cuenta,bajo,0
13634,255.94,534.95,20,0.0,160.0,681.0,0.198,1,45.0,0.212,app,pyme,bajo,inversion,bajo,0
13635,1584.51,4118.57,21,8558.61,69.0,727.0,0.493,0,98.0,0.164,oficina,pyme,bajo,inversion,bajo,0
13636,220.24,56415.48,23,0.0,51.0,786.0,0.537,0,209.0,0.055,app,empresa,bajo,cuenta,bajo,0
13637,423.98,4057.2,23,4284.8,110.0,813.0,0.143,0,22.0,0.196,app,empresa,bajo,cuenta,bajo,0
13638,598.73,25469.22,17,3464.56,59.0,552.0,0.358,0,58.0,0.019,app,particular,bajo,transferencia,bajo,0
13639,1673.78,2925.29,20,9847.61,22.0,593.0,0.145,0,73.0,0.194,cajero,particular,bajo,prestamo,bajo,0
13640,160.89,12789.49,19,3807.4,86.0,640.0,0.417,1,153.0,0.095,app,particular,bajo,inversion,medio,0
13641,145.95,3227.63,17,0.0,113.0,707.0,0.055,0,160.0,0.086,app,pyme,bajo,cuenta,bajo,0
13642,699.0,1518.18,23,4530.54,27.0,673.0,0.158,1,117.0,0.085,oficina,particular,bajo,transferencia,alto,0
13643,18.99,6118.38,21,0.0,53.0,740.0,0.232,0,166.0,0.154,app,pyme,bajo,tarjeta,bajo,0
13644,2137.29,7445.04,21,26276.29,41.0,710.0,0.093,0,31.0,0.096,app,banca_privada,medio,tarjeta,bajo,0
13645,1452.66,7508.34,17,6629.03,48.0,740.0,0.536,0,9.0,0.002,app,particular,bajo,cuenta,medio,0
13646,632.46,17751.59,17,9153.99,58.0,556.0,0.069,0,150.0,0.058,oficina,particular,bajo,prestamo,medio,0
13647,1526.7,10358.43,16,17888.38,30.0,688.0,0.391,0,50.0,0.015,web,particular,bajo,tarjeta,bajo,0
13648,74.41,21960.52,17,0.0,65.0,696.0,0.21,1,83.0,0.035,oficina,particular,alto,cuenta,bajo,0
13649,1398.57,21772.59,17,5717.12,63.0,698.0,0.38,1,37.0,0.08,app,particular,bajo,transferencia,bajo,0
13650,1379.81,5796.87,17,15009.71,87.0,677.0,0.642,0,388.0,0.069,web,particular,bajo,cuenta,medio,0
13651,82.41,982.23,13,367.19,62.0,818.0,0.247,0,101.0,0.283,oficina,empresa,medio,tarjeta,bajo,0
13652,755.95,3839.93,19,2870.14,76.0,681.0,0.442,0,3.0,0.287,app,pyme,bajo,cuenta,bajo,0
13653,428.1,9833.63,20,1445.19,34.0,583.0,0.231,0,90.0,0.011,app,particular,alto,prestamo,medio,0
13654,68.62,6800.44,24,3911.4,143.0,583.0,0.113,0,44.0,0.083,app,particular,bajo,tarjeta,bajo,0
13655,502.92,33912.15,14,3997.86,101.0,633.0,0.154,0,259.0,0.096,app,pyme,bajo,inversion,bajo,0
13656,1192.8,22622.81,9,6237.31,52.0,582.0,0.404,1,173.0,0.094,app,particular,bajo,transferencia,bajo,0
13657,53.31,11358.04,15,0.0,47.0,828.0,0.581,0,502.0,0.311,api,empresa,bajo,transferencia,bajo,0
13658,1350.4,7847.41,14,20171.2,68.0,806.0,0.215,1,436.0,0.069,web,particular,medio,cuenta,bajo,0
13659,2629.46,4446.36,22,10496.29,32.0,632.0,0.385,1,328.0,0.243,web,empresa,bajo,prestamo,bajo,0
13660,155.43,12735.99,20,3152.05,63.0,716.0,0.416,1,17.0,0.14,app,pyme,bajo,transferencia,bajo,0
13661,121.49,5755.26,17,1914.07,40.0,652.0,0.416,1,163.0,0.19,web,empresa,bajo,inversion,bajo,0
13662,2228.77,1965.61,19,9121.12,24.0,660.0,0.463,1,3.0,0.164,web,pyme,bajo,prestamo,bajo,0
13663,412.19,19130.74,17,3677.39,45.0,623.0,0.526,1,517.0,0.285,cajero,particular,bajo,inversion,bajo,0
13664,2529.36,865.62,24,17600.88,74.0,728.0,0.449,0,55.0,0.035,app,particular,bajo,cuenta,alto,0
13665,688.51,2979.51,17,4977.58,57.0,665.0,0.277,0,37.0,0.032,oficina,pyme,bajo,cuenta,bajo,0
13666,144.07,3994.55,20,0.0,71.0,647.0,0.151,0,80.0,0.079,app,particular,medio,tarjeta,bajo,0
13667,163.32,2331.98,19,4700.3,68.0,645.0,0.368,1,205.0,0.434,web,particular,bajo,tarjeta,medio,0
13668,7220.37,2383.56,17,96889.73,52.0,771.0,0.199,0,340.0,0.011,cajero,particular,bajo,transferencia,bajo,0
13669,90.02,7132.57,15,1744.91,40.0,606.0,0.328,0,204.0,0.004,web,particular,bajo,cuenta,bajo,0
13670,428.12,3709.52,14,2271.86,91.0,629.0,0.079,0,1.0,0.139,oficina,particular,bajo,tarjeta,bajo,0
13671,249.91,9816.3,20,0.0,52.0,623.0,0.441,1,222.0,0.027,cajero,particular,bajo,tarjeta,bajo,0
13672,66.43,6553.05,19,1562.13,48.0,742.0,0.248,0,45.0,0.049,cajero,particular,bajo,transferencia,bajo,0
13673,1270.16,6420.73,17,3296.6,26.0,819.0,0.322,1,154.0,0.128,app,particular,alto,cuenta,bajo,0
13674,234.74,11042.64,13,0.0,52.0,621.0,0.35,1,67.0,0.069,app,pyme,bajo,transferencia,medio,0
13675,1328.32,2282.51,18,14160.63,12.0,803.0,0.269,0,247.0,0.154,web,particular,bajo,inversion,medio,0
13676,600.15,809.06,22,7284.84,104.0,778.0,0.311,0,197.0,0.162,api,empresa,bajo,tarjeta,bajo,0
13677,1381.04,12377.74,18,10885.96,66.0,594.0,0.287,1,34.0,0.067,web,banca_privada,alto,cuenta,bajo,0
13678,46.98,4951.67,18,0.0,102.0,699.0,0.232,1,28.0,0.04,app,particular,medio,cuenta,bajo,0
13679,461.54,9714.22,10,4200.64,67.0,585.0,0.437,1,238.0,0.01,web,particular,bajo,tarjeta,bajo,0
13680,1962.21,408.6,15,10132.57,49.0,650.0,0.096,0,60.0,0.081,app,particular,bajo,cuenta,bajo,0
13681,367.47,3312.62,15,4790.3,100.0,558.0,0.133,0,66.0,0.011,app,pyme,bajo,tarjeta,medio,0
13682,473.85,4989.06,19,1384.87,37.0,643.0,0.171,0,10.0,0.023,app,particular,bajo,tarjeta,bajo,0
13683,170.95,6915.18,15,153.31,78.0,656.0,0.332,1,96.0,0.353,app,particular,bajo,cuenta,bajo,0
13684,549.27,16752.05,20,2453.38,76.0,597.0,0.292,1,150.0,0.084,oficina,particular,medio,transferencia,medio,0
13685,185.45,3175.19,16,0.0,48.0,714.0,0.51,0,273.0,0.135,app,particular,bajo,prestamo,bajo,0
13686,487.93,731.88,14,2066.08,65.0,776.0,0.278,0,194.0,0.561,app,particular,bajo,prestamo,medio,0
13687,229.66,2333.2,23,910.24,47.0,724.0,0.535,1,7.0,0.138,web,particular,alto,prestamo,bajo,0
13688,2397.65,4248.22,11,26606.18,47.0,570.0,0.277,0,3.0,0.174,app,empresa,bajo,transferencia,bajo,0
13689,1991.94,8989.65,21,12359.88,39.0,784.0,0.343,0,900.0,0.11,app,particular,bajo,prestamo,bajo,0
13690,180.86,8485.61,18,1667.75,50.0,695.0,0.043,0,72.0,0.117,app,pyme,bajo,cuenta,bajo,0
13691,11500.08,1858.78,24,18146.8,52.0,609.0,0.381,1,29.0,0.067,app,particular,alto,tarjeta,bajo,0
13692,973.57,16225.58,16,10603.98,49.0,663.0,0.118,0,107.0,0.076,web,particular,bajo,tarjeta,bajo,0
13693,1014.19,1281.47,21,15006.45,72.0,788.0,0.21,2,37.0,0.015,app,particular,bajo,cuenta,bajo,0
13694,3831.01,72472.86,13,30888.27,57.0,678.0,0.191,1,97.0,0.105,app,particular,bajo,inversion,medio,0
13695,1189.65,4802.77,29,14222.32,46.0,631.0,0.27,0,4.0,0.144,app,banca_privada,alto,tarjeta,alto,1
13696,262.07,1829.49,19,3071.25,44.0,669.0,0.092,1,77.0,0.322,app,particular,bajo,transferencia,bajo,0
13697,96.2,3803.47,14,0.0,80.0,562.0,0.325,0,121.0,0.364,app,particular,bajo,inversion,bajo,0
13698,9.58,2207.4,17,0.0,68.0,609.0,0.141,0,354.0,0.082,app,pyme,medio,tarjeta,bajo,0
13699,7984.17,2363.05,12,77302.54,14.0,732.0,0.119,1,25.0,0.025,app,particular,bajo,tarjeta,bajo,0
13700,910.37,12409.99,20,10973.37,70.0,665.0,0.127,1,95.0,0.291,app,particular,bajo,cuenta,bajo,0
13701,1050.49,17002.93,21,9989.04,62.0,648.0,0.347,2,236.0,0.08,cajero,particular,bajo,transferencia,bajo,0
13702,1389.29,4146.04,20,15212.57,64.0,677.0,0.189,0,11.0,0.606,app,pyme,bajo,transferencia,bajo,0
13703,364.31,4894.58,15,2091.46,108.0,743.0,0.27,0,189.0,0.132,app,particular,medio,transferencia,bajo,0
13704,1250.68,1738.67,15,6008.22,65.0,900.0,0.334,0,588.0,0.045,web,particular,medio,cuenta,medio,0
13705,137.9,17185.87,19,4247.99,27.0,430.0,0.059,1,194.0,0.034,app,particular,bajo,transferencia,medio,1
13706,838.67,3488.31,14,8150.76,87.0,673.0,0.03,0,283.0,0.018,oficina,pyme,bajo,prestamo,alto,0
13707,1793.91,15701.34,16,17826.09,50.0,650.0,0.16,1,25.0,0.132,app,pyme,bajo,tarjeta,medio,0
13708,240.07,7234.13,22,1233.12,42.0,786.0,0.227,1,166.0,0.019,web,particular,bajo,transferencia,bajo,0
13709,21406.67,3552.38,23,149278.22,119.0,667.0,0.12,0,54.0,0.044,cajero,particular,bajo,transferencia,bajo,0
13710,142.21,1965.77,14,0.0,122.0,637.0,0.268,0,14.0,0.123,app,particular,alto,transferencia,bajo,0
13711,1400.35,33034.37,12,10335.64,17.0,654.0,0.357,0,135.0,0.16,app,particular,bajo,cuenta,bajo,0
13712,695.75,9873.75,29,9573.75,54.0,800.0,0.145,0,21.0,0.011,web,particular,bajo,tarjeta,medio,0
13713,3761.29,5715.19,17,44727.74,28.0,526.0,0.398,0,142.0,0.186,api,particular,bajo,cuenta,medio,1
13714,515.42,17244.64,16,5972.56,112.0,701.0,0.264,0,31.0,0.232,app,particular,medio,tarjeta,alto,0
13715,229.42,7215.9,18,213.58,120.0,713.0,0.744,1,25.0,0.039,web,pyme,bajo,transferencia,medio,0
13716,2036.9,4042.09,20,11319.79,171.0,818.0,0.187,0,184.0,0.034,app,particular,medio,tarjeta,bajo,0
13717,281.03,1349.84,13,1086.56,85.0,571.0,0.397,0,34.0,0.042,web,particular,bajo,tarjeta,medio,0
13718,1932.85,1613.12,25,20565.94,72.0,630.0,0.107,0,46.0,0.149,app,particular,bajo,cuenta,bajo,0
13719,156.2,13616.97,13,1327.98,65.0,718.0,0.598,0,100.0,0.188,web,pyme,bajo,cuenta,bajo,0
13720,314.87,3299.72,20,0.0,30.0,646.0,0.33,0,220.0,0.108,app,particular,medio,tarjeta,bajo,0
13721,245.74,2291.38,18,4588.87,48.0,540.0,0.21,0,238.0,0.028,web,particular,bajo,cuenta,bajo,0
13722,133.09,12056.48,23,5.53,52.0,757.0,0.276,0,56.0,0.057,app,particular,bajo,tarjeta,medio,0
13723,157.44,4148.51,11,1809.7,55.0,682.0,0.324,0,10.0,0.156,web,particular,bajo,cuenta,bajo,0
13724,4217.32,3696.27,17,13923.96,42.0,607.0,0.276,2,177.0,0.042,oficina,banca_privada,bajo,tarjeta,alto,1
13725,9129.89,1457.4,23,37628.15,131.0,589.0,0.303,0,43.0,0.196,cajero,particular,bajo,tarjeta,bajo,0
13726,79.83,1803.25,22,0.0,17.0,706.0,0.43,0,251.0,0.26,api,particular,bajo,tarjeta,bajo,0
13727,3204.74,5896.73,17,30161.21,51.0,571.0,0.119,1,37.0,0.042,web,particular,bajo,tarjeta,bajo,0
13728,1228.57,5335.59,14,732.97,57.0,713.0,0.3,0,122.0,0.115,web,particular,medio,inversion,bajo,0
13729,740.74,4024.01,20,0.0,73.0,900.0,0.236,0,215.0,0.066,app,pyme,bajo,cuenta,bajo,0
13730,138.69,27972.68,23,2123.46,12.0,576.0,0.056,0,159.0,0.169,cajero,particular,bajo,transferencia,medio,0
13731,2644.06,5709.74,9,23088.35,90.0,824.0,0.021,0,16.0,0.404,web,particular,bajo,transferencia,bajo,0
13732,83.3,8352.37,18,4464.89,84.0,785.0,0.26,0,100.0,0.027,web,particular,alto,inversion,bajo,0
13733,586.83,1642.78,23,0.0,104.0,630.0,0.361,0,12.0,0.068,web,particular,bajo,transferencia,bajo,0
13734,292.43,4901.03,25,0.0,32.0,651.0,0.053,1,55.0,0.098,oficina,particular,bajo,transferencia,medio,0
13735,547.73,4590.64,13,225.39,67.0,637.0,0.682,0,49.0,0.096,cajero,pyme,medio,cuenta,medio,0
13736,3628.5,3347.3,18,52830.6,17.0,709.0,0.07,1,87.0,0.083,oficina,particular,medio,cuenta,medio,0
13737,70.1,47788.33,19,0.0,30.0,685.0,0.227,0,28.0,0.037,web,particular,bajo,prestamo,medio,0
13738,151.33,4758.84,17,2276.05,23.0,647.0,0.384,0,156.0,0.038,app,particular,bajo,tarjeta,bajo,0
13739,440.87,7603.57,20,3904.58,50.0,620.0,0.5,0,58.0,0.072,cajero,pyme,medio,transferencia,bajo,0
13740,2450.27,10322.45,18,11145.15,49.0,618.0,0.037,0,7.0,0.189,web,particular,bajo,cuenta,medio,0
13741,1416.68,4983.64,22,17659.08,49.0,751.0,0.33,0,116.0,0.102,web,particular,alto,tarjeta,medio,0
13742,5992.98,5687.89,19,19582.83,64.0,597.0,0.392,2,121.0,0.033,web,particular,bajo,prestamo,medio,0
13743,889.29,13009.46,15,10711.96,28.0,626.0,0.345,1,30.0,0.054,web,particular,bajo,prestamo,bajo,0
13744,1084.72,1499.64,17,9225.21,17.0,744.0,0.597,0,165.0,0.003,oficina,particular,bajo,tarjeta,bajo,0
13745,347.46,27759.1,17,6412.65,9.0,644.0,0.269,1,71.0,0.274,web,pyme,bajo,cuenta,bajo,0
13746,25.41,8500.82,13,2227.74,35.0,619.0,0.566,0,12.0,0.312,cajero,particular,bajo,transferencia,bajo,0
13747,4749.67,26278.13,17,51323.36,51.0,646.0,0.561,1,35.0,0.25,cajero,empresa,bajo,transferencia,bajo,0
13748,1037.56,11297.54,22,4150.5,41.0,836.0,0.315,0,144.0,0.044,web,particular,medio,cuenta,alto,0
13749,667.26,996.5,14,6947.76,57.0,595.0,0.531,2,437.0,0.332,app,pyme,bajo,transferencia,medio,1
13750,276.57,2444.28,20,962.93,131.0,782.0,0.048,1,65.0,0.155,web,particular,bajo,cuenta,bajo,0
13751,4647.8,3920.46,18,19634.93,51.0,627.0,0.311,1,2.0,0.014,web,particular,bajo,tarjeta,medio,0
13752,121.57,1332.88,13,1360.59,66.0,712.0,0.168,1,7.0,0.074,web,pyme,bajo,tarjeta,bajo,0
13753,182.88,4871.27,10,1352.76,59.0,633.0,0.142,0,46.0,0.041,cajero,particular,bajo,tarjeta,bajo,0
13754,415.78,1770.94,22,0.0,96.0,754.0,0.631,0,243.0,0.239,app,particular,bajo,tarjeta,bajo,0
13755,1410.28,4272.64,23,7782.77,52.0,566.0,0.089,1,45.0,0.043,app,pyme,bajo,tarjeta,bajo,0
13756,548.65,2434.59,17,4346.0,24.0,608.0,0.173,0,39.0,0.009,cajero,particular,bajo,transferencia,bajo,0
13757,1585.08,4789.78,16,0.0,30.0,624.0,0.169,0,266.0,0.126,cajero,pyme,bajo,tarjeta,bajo,0
13758,1897.21,19021.17,17,21156.86,97.0,704.0,0.374,0,53.0,0.213,web,particular,medio,prestamo,alto,0
13759,545.25,2738.39,16,2260.72,42.0,681.0,0.131,0,60.0,0.127,app,particular,bajo,tarjeta,bajo,0
13760,3215.17,7180.44,13,35062.05,32.0,531.0,0.248,1,112.0,0.015,web,particular,bajo,inversion,medio,1
13761,157.05,2358.09,12,2184.36,56.0,590.0,0.174,1,99.0,0.158,web,particular,bajo,prestamo,bajo,0
13762,431.85,9959.87,20,3397.88,93.0,825.0,0.636,1,81.0,0.145,web,particular,bajo,transferencia,bajo,0
13763,718.4,3023.29,13,5383.05,48.0,681.0,0.317,1,108.0,0.119,app,pyme,medio,tarjeta,medio,0
13764,1917.41,8780.4,14,21575.98,64.0,505.0,0.421,0,216.0,0.202,app,pyme,medio,tarjeta,bajo,0
13765,3846.66,852.85,18,21664.9,159.0,731.0,0.428,2,171.0,0.129,web,particular,alto,cuenta,medio,0
13766,311.69,1523.25,14,0.0,98.0,684.0,0.304,0,140.0,0.02,web,particular,bajo,transferencia,medio,0
13767,1006.0,9628.88,28,3154.34,64.0,707.0,0.385,2,1.0,0.101,web,particular,medio,transferencia,bajo,0
13768,222.08,20434.17,15,6402.46,53.0,725.0,0.361,0,134.0,0.108,app,particular,bajo,transferencia,bajo,0
13769,514.75,15378.47,17,3574.99,111.0,596.0,0.749,1,165.0,0.104,app,particular,bajo,prestamo,bajo,0
13770,1284.25,7366.7,21,15737.06,189.0,715.0,0.224,0,121.0,0.325,app,particular,bajo,cuenta,bajo,0
13771,1408.52,3047.1,24,3535.88,119.0,756.0,0.031,1,82.0,0.046,api,particular,medio,tarjeta,bajo,0
13772,970.83,1659.05,16,4774.09,64.0,653.0,0.171,0,73.0,0.074,app,empresa,alto,tarjeta,medio,0
13773,355.5,4943.1,16,5860.55,35.0,783.0,0.251,1,46.0,0.286,web,empresa,bajo,tarjeta,medio,0
13774,656.63,1976.08,22,11585.0,31.0,532.0,0.148,0,184.0,0.387,web,particular,medio,prestamo,bajo,1
13775,431.52,3613.46,26,5034.1,92.0,735.0,0.469,0,173.0,0.105,cajero,particular,medio,tarjeta,bajo,0
13776,819.06,9063.89,16,9145.51,35.0,586.0,0.401,1,136.0,0.051,app,particular,bajo,prestamo,medio,0
13777,415.58,3181.22,14,0.0,44.0,490.0,0.068,1,61.0,0.067,web,particular,bajo,cuenta,bajo,0
13778,332.93,3710.29,9,5330.78,57.0,569.0,0.163,1,20.0,0.005,cajero,particular,bajo,tarjeta,medio,0
13779,373.83,4660.82,22,0.0,32.0,522.0,0.217,0,224.0,0.017,app,particular,bajo,cuenta,alto,0
13780,955.19,8953.63,14,2063.73,33.0,800.0,0.451,1,129.0,0.073,web,pyme,bajo,tarjeta,bajo,0
13781,332.77,4143.83,16,3935.61,26.0,613.0,0.215,0,240.0,0.178,app,particular,bajo,tarjeta,medio,0
13782,177.32,19352.72,10,3094.91,75.0,717.0,0.432,0,145.0,0.464,api,particular,bajo,cuenta,bajo,0
13783,1877.05,12592.38,17,18962.23,70.0,629.0,0.395,1,35.0,0.007,oficina,particular,medio,inversion,bajo,0
13784,272.78,19684.45,18,0.0,82.0,820.0,0.086,0,42.0,0.069,app,particular,bajo,tarjeta,medio,0
13785,383.08,8464.72,19,3760.87,115.0,633.0,0.368,1,118.0,0.045,cajero,particular,bajo,prestamo,bajo,0
13786,310.68,27522.52,18,1785.47,34.0,702.0,0.111,0,337.0,0.257,oficina,particular,bajo,prestamo,bajo,0
13787,649.85,7029.45,14,5952.43,23.0,611.0,0.273,0,111.0,0.133,web,particular,bajo,prestamo,bajo,0
13788,1022.71,9679.66,19,2126.03,49.0,739.0,0.229,1,181.0,0.149,app,particular,bajo,transferencia,bajo,0
13789,419.49,1152.1,25,3057.31,64.0,663.0,0.112,0,130.0,0.14,app,particular,bajo,prestamo,bajo,0
13790,1301.8,8511.72,18,12652.46,10.0,727.0,0.248,2,191.0,0.17,web,particular,bajo,transferencia,bajo,0
13791,467.36,10728.4,19,0.0,103.0,547.0,0.449,0,49.0,0.228,web,pyme,bajo,cuenta,bajo,0
13792,1002.2,8750.55,19,1610.31,53.0,717.0,0.277,0,45.0,0.022,cajero,pyme,bajo,cuenta,bajo,0
13793,3524.81,13657.24,14,46165.12,107.0,686.0,0.55,0,81.0,0.164,app,particular,bajo,tarjeta,bajo,0
13794,437.56,8072.0,12,4436.5,56.0,538.0,0.143,0,106.0,0.039,web,pyme,bajo,tarjeta,bajo,0
13795,1024.69,5261.37,23,11842.39,11.0,504.0,0.22,1,3.0,0.156,app,particular,bajo,cuenta,medio,1
13796,3041.48,21609.17,19,11792.76,60.0,793.0,0.453,0,26.0,0.075,web,particular,bajo,tarjeta,medio,0
13797,302.33,1959.58,22,3526.52,56.0,721.0,0.467,0,470.0,0.067,app,particular,alto,prestamo,medio,0
