cliente_id,edad,antiguedad_cliente,ingresos_mensuales,situacion_laboral,estado_civil,nivel_estudios,provincia_riesgo,segmento_cliente,num_productos,saldo_medio_3m,limite_credito,deuda_total,cuota_mensual_prestamos,utilizacion_credito,porcentaje_ahorro,ratio_endeudamiento,retrasos_30d_12m,retrasos_60d_12m,retrasos_90d_12m,impagos_previos,consultas_credito_6m,nuevas_cuentas_12m,uso_banca_digital,alertas_fraude_12m,reclamaciones_12m,tiene_hipoteca,tiene_prestamo_personal,tiene_tarjeta_credito,tiene_seguro,score_interno,default,dias_mora_actual,recobro_gestionado,refinanciado_post
4104,42,9.1,1779.26,asalariado,casado,postgrado,bajo,medio,3,3396.85,9835.42,11801.37,238.66,0.386,1.909,0.134,1,0,0,0,3,3,0.677,0,1,0,1,1,1,886,0,0,0,0
4105,52,10.6,3815.84,temporal,soltero,universitarios,alto,alto,1,9235.09,17873.76,28179.73,561.41,0.174,2.42,0.147,1,1,0,0,5,2,0.683,1,0,0,0,1,1,857,0,0,0,0
4106,18,0.0,1624.6,autonomo,soltero,universitarios,medio,medio,1,622.24,5786.4,0.0,0.0,0.42,0.383,0.0,1,3,0,0,2,1,0.704,0,2,0,0,1,1,726,0,0,0,0
4107,56,24.1,4696.55,asalariado,soltero,universitarios,bajo,alto,2,512.51,12014.02,26014.05,959.46,0.29,0.109,0.204,3,0,0,0,0,0,0.876,0,0,1,0,1,1,950,0,0,0,0
4108,38,6.9,2441.43,desempleado,soltero,medios,bajo,medio,4,4063.61,8858.78,8678.49,292.0,0.943,1.664,0.12,3,0,1,0,0,0,0.818,1,0,0,0,1,0,844,0,0,0,0
4109,47,12.2,1815.33,asalariado,casado,postgrado,medio,medio,2,3144.41,4254.35,1766.38,24.95,0.274,1.732,0.014,1,0,0,0,1,0,0.664,0,0,1,0,1,1,950,0,0,0,0
4110,23,6.6,1010.01,asalariado,divorciado,medios,medio,bajo,2,1010.53,2770.41,4533.33,135.65,0.606,1.001,0.134,2,0,0,0,4,1,0.974,0,2,0,0,1,1,850,0,0,0,0
4111,36,8.5,2615.21,asalariado,viudo,basicos,bajo,medio,2,157.63,6769.03,7900.91,121.85,0.774,0.06,0.047,0,0,0,0,1,1,0.516,0,0,0,0,1,0,943,0,0,0,0
4112,45,18.0,2312.39,jubilado,casado,medios,alto,medio,2,6037.46,8472.4,8685.19,149.69,0.394,2.611,0.065,1,0,0,0,0,1,0.373,0,0,0,1,1,1,950,0,0,0,0
4113,21,7.7,1751.27,asalariado,casado,medios,bajo,medio,5,2495.0,7428.95,7119.07,184.46,0.673,1.425,0.105,0,0,0,0,2,1,0.401,0,0,0,0,0,0,929,0,0,0,0
4114,58,11.3,1263.22,autonomo,soltero,universitarios,bajo,bajo,4,-280.56,2880.94,5993.29,160.46,0.299,-0.222,0.127,0,0,0,0,2,1,0.767,0,0,1,0,1,1,950,0,0,0,0
4115,52,15.3,700.0,autonomo,divorciado,medios,medio,bajo,6,-3.59,1259.99,3882.82,85.92,0.247,-0.005,0.123,1,0,0,0,0,1,0.903,0,0,1,0,1,0,950,0,0,0,0
4116,58,17.8,2726.76,desempleado,soltero,medios,medio,medio,3,5375.31,3398.19,16598.22,220.71,0.251,1.971,0.081,2,1,0,0,4,1,0.711,1,2,1,1,1,0,950,0,0,0,0
4117,50,21.3,2315.83,autonomo,casado,basicos,medio,medio,2,7263.95,8331.91,13267.36,187.81,0.61,3.137,0.081,0,0,0,0,2,3,0.753,0,1,0,0,1,0,950,0,0,0,0
4118,47,13.9,1274.26,asalariado,soltero,universitarios,bajo,bajo,2,2132.35,5205.02,1445.56,18.51,0.532,1.673,0.015,1,0,0,1,1,2,1.0,0,0,1,0,1,0,881,0,0,0,0
4119,37,11.6,1070.48,jubilado,casado,basicos,medio,bajo,2,1596.35,4651.6,5902.54,148.13,0.521,1.491,0.138,5,0,0,0,4,2,0.547,0,0,0,0,0,0,815,0,0,0,0
4120,45,7.5,3224.47,jubilado,casado,medios,bajo,alto,4,4006.76,11638.01,2488.1,31.66,0.485,1.243,0.01,1,0,0,0,3,0,0.345,0,0,0,1,1,1,912,0,0,0,0
4121,43,0.0,2190.33,autonomo,soltero,medios,medio,medio,1,338.83,9411.15,9395.4,139.7,0.642,0.155,0.064,1,1,0,0,1,1,0.38,0,1,1,1,0,1,786,0,0,0,0
4122,61,15.5,4752.31,asalariado,casado,postgrado,bajo,alto,4,4978.09,17278.43,25631.93,984.14,0.614,1.048,0.207,0,0,0,0,2,0,0.389,0,1,1,0,1,0,950,0,0,0,0
4123,30,2.0,3029.48,autonomo,soltero,postgrado,bajo,alto,1,5674.95,11409.84,10152.76,298.56,0.624,1.873,0.099,1,0,0,0,1,1,0.475,0,0,1,0,0,1,833,0,0,0,0
4124,42,10.2,3255.27,temporal,soltero,universitarios,bajo,alto,6,3776.64,13480.25,13423.25,209.81,0.589,1.16,0.064,1,0,0,0,0,0,0.486,1,0,0,0,1,0,950,0,0,0,0
4125,42,9.6,2725.93,autonomo,casado,medios,bajo,medio,2,977.61,13052.99,7342.48,209.19,0.387,0.359,0.077,2,0,0,0,2,1,0.402,0,0,0,0,1,1,942,0,0,0,0
4126,43,9.3,2235.77,temporal,soltero,universitarios,bajo,medio,1,1683.93,7569.76,4734.23,174.81,0.103,0.753,0.078,3,0,0,0,4,3,0.791,0,0,0,0,1,1,817,0,0,0,0
4127,34,4.2,3258.14,asalariado,divorciado,universitarios,medio,alto,4,3875.75,7215.25,13293.45,394.29,0.153,1.19,0.121,1,0,0,0,1,0,0.732,1,1,1,0,1,1,946,0,0,0,0
4128,49,12.8,3200.05,autonomo,soltero,basicos,medio,alto,1,7911.1,12079.79,15412.79,525.37,0.099,2.472,0.164,0,0,0,0,4,0,0.824,0,0,0,0,1,0,884,0,0,0,0
4129,48,8.7,1597.86,asalariado,casado,postgrado,medio,medio,1,1979.45,6541.44,0.0,0.0,0.383,1.239,0.0,1,0,0,0,3,1,0.529,1,0,0,1,1,1,890,0,0,0,0
4130,29,1.6,2081.36,jubilado,soltero,medios,medio,medio,1,1437.83,8297.13,4966.31,193.1,0.645,0.691,0.093,1,1,0,0,2,1,0.704,0,0,1,0,0,0,847,0,0,0,0
4131,22,4.9,2225.1,asalariado,soltero,postgrado,bajo,medio,4,2221.85,4525.33,11796.06,202.21,0.317,0.999,0.091,1,0,0,0,2,1,0.557,1,0,0,1,1,0,950,0,0,0,0
4132,50,15.4,2012.86,asalariado,casado,basicos,medio,medio,5,1046.16,10013.12,7546.19,142.6,0.276,0.52,0.071,2,1,0,0,1,1,0.623,0,0,0,0,0,1,950,0,0,0,0
4133,30,0.4,5008.64,temporal,soltero,postgrado,bajo,alto,5,3216.44,6712.55,22434.22,659.53,0.528,0.642,0.132,1,0,0,0,2,2,0.63,0,0,0,1,1,0,925,0,0,0,0
4134,46,11.8,1743.52,autonomo,soltero,universitarios,medio,medio,1,1040.71,3062.3,2688.74,79.06,0.673,0.597,0.045,2,0,0,0,0,2,1.0,0,0,1,0,1,0,852,0,0,0,0
4135,39,10.5,2802.82,asalariado,divorciado,medios,medio,medio,1,8454.07,10426.03,8985.56,266.71,0.703,3.016,0.095,1,0,0,0,0,1,0.656,0,0,0,0,0,1,905,0,0,0,0
4136,45,17.5,6432.89,asalariado,casado,universitarios,medio,alto,2,973.96,25852.03,58223.57,1175.98,0.224,0.151,0.183,1,0,0,0,0,2,0.471,1,0,0,0,1,1,950,0,0,0,0
4137,30,10.9,1327.57,jubilado,soltero,universitarios,bajo,bajo,4,1830.92,5585.74,9055.24,279.42,0.666,1.379,0.21,1,1,0,0,2,1,0.87,0,0,1,0,1,0,906,0,0,0,0
4138,31,0.0,4490.24,asalariado,divorciado,universitarios,bajo,alto,3,5964.66,9543.13,22815.63,237.36,0.282,1.328,0.053,0,0,0,0,1,0,0.599,0,1,0,0,1,1,902,0,0,0,0
4139,51,17.3,834.11,asalariado,casado,medios,medio,bajo,2,2240.59,2295.05,0.0,0.0,0.456,2.686,0.0,0,0,0,0,1,0,0.693,0,1,0,0,1,1,950,0,0,0,0
4140,18,3.0,2184.98,jubilado,casado,basicos,bajo,medio,6,3879.91,6783.07,11747.88,452.91,0.218,1.776,0.207,1,0,0,0,3,2,0.752,0,0,0,0,0,0,950,0,0,0,0
4141,54,4.6,2303.81,jubilado,divorciado,universitarios,bajo,medio,5,3576.42,4992.71,4477.24,161.82,0.707,1.552,0.07,1,0,0,0,1,0,0.956,1,0,0,0,1,0,922,0,0,0,0
4142,49,6.2,1127.23,asalariado,casado,universitarios,bajo,bajo,2,1561.56,6811.45,4035.89,157.31,0.849,1.385,0.14,0,0,0,0,3,0,0.856,0,0,0,0,1,1,840,0,0,0,0
4143,51,13.4,4939.74,asalariado,soltero,medios,alto,alto,4,8886.4,13847.83,27460.9,423.08,0.117,1.799,0.086,0,1,1,0,1,1,0.748,0,1,1,0,1,1,917,0,0,0,0
4144,33,6.3,2622.12,asalariado,soltero,basicos,alto,medio,2,-369.86,13314.44,0.0,0.0,0.564,-0.141,0.0,2,1,0,0,1,0,0.441,0,0,0,0,1,1,832,0,0,0,0
4145,34,9.3,7132.53,autonomo,casado,universitarios,bajo,alto,4,4592.84,22460.53,47512.82,557.05,0.504,0.644,0.078,1,0,0,0,4,1,0.417,1,0,0,0,1,1,935,0,0,0,0
4146,33,5.7,744.59,autonomo,casado,universitarios,bajo,bajo,2,364.86,1194.9,362.55,9.5,0.504,0.49,0.013,2,1,0,0,4,2,0.349,0,1,0,0,1,0,813,0,0,0,0
4147,40,6.3,2103.29,asalariado,divorciado,medios,alto,medio,3,4270.8,7117.33,5883.88,60.59,0.42,2.031,0.029,0,0,0,0,2,0,0.304,0,0,0,0,1,1,950,0,0,0,0
4148,56,7.1,2660.37,asalariado,soltero,basicos,bajo,medio,2,1110.93,8774.5,9285.89,154.16,0.307,0.418,0.058,0,0,0,0,1,2,0.111,0,0,0,0,1,1,945,0,0,0,0
4149,53,12.5,4223.34,autonomo,casado,postgrado,alto,alto,2,5790.67,9984.11,13519.83,168.03,0.777,1.371,0.04,0,0,0,0,2,0,0.987,0,0,1,0,1,1,950,0,0,0,0
4150,51,0.0,1973.46,desempleado,casado,postgrado,alto,medio,2,2305.97,9660.82,15570.9,611.0,0.0,1.168,0.31,1,0,1,0,2,0,0.414,0,1,0,1,1,1,764,0,0,0,0
4151,28,10.0,2599.78,asalariado,soltero,universitarios,bajo,medio,4,4203.6,8321.05,7857.35,99.66,0.927,1.617,0.038,2,0,0,0,1,2,0.631,0,0,0,1,1,1,877,0,0,0,0
4152,63,16.4,2519.25,asalariado,divorciado,medios,bajo,medio,1,3867.68,14766.46,21065.08,334.95,0.221,1.535,0.133,0,1,0,1,2,0,0.947,1,1,0,0,0,0,869,0,0,0,0
4153,26,0.9,1752.79,autonomo,soltero,universitarios,bajo,medio,2,1520.03,5007.78,10127.23,161.3,0.493,0.867,0.092,0,0,0,0,1,1,0.353,0,1,0,1,1,0,854,0,0,0,0
4154,51,6.6,3965.04,jubilado,soltero,medios,medio,alto,1,6829.0,9415.32,18302.28,256.55,0.273,1.722,0.065,1,0,0,0,1,0,0.726,0,0,0,1,1,1,933,0,0,0,0
4155,47,16.8,2866.11,desempleado,soltero,medios,medio,medio,2,1878.01,7835.75,7196.87,144.14,0.815,0.655,0.05,5,0,0,0,1,1,0.508,1,1,0,1,1,0,911,0,0,0,0
4156,27,6.0,1632.3,temporal,soltero,universitarios,medio,medio,3,805.43,8793.73,7004.43,94.46,0.337,0.493,0.058,1,0,0,1,2,0,0.521,1,1,0,0,0,0,852,0,0,0,0
4157,30,1.2,2771.37,asalariado,casado,medios,alto,medio,5,7496.24,10054.2,20856.79,238.31,0.295,2.705,0.086,3,0,0,0,1,0,1.0,0,0,0,0,1,0,835,0,0,0,0
4158,31,9.4,2613.33,jubilado,divorciado,postgrado,bajo,medio,3,1380.12,15060.52,12577.83,456.67,0.627,0.528,0.175,2,0,0,0,0,2,0.688,1,1,0,0,1,0,948,0,0,0,0
4159,29,5.6,3235.47,asalariado,casado,basicos,alto,alto,5,3714.22,14827.5,12028.69,120.41,0.068,1.148,0.037,0,0,0,0,0,1,0.648,1,0,0,0,1,1,950,0,0,0,0
4160,45,7.9,2759.64,asalariado,casado,medios,bajo,medio,6,2672.28,7952.35,7042.7,116.34,0.765,0.968,0.042,0,0,0,0,4,1,0.548,1,1,1,0,1,1,950,0,0,0,0
4161,53,0.0,1993.86,jubilado,casado,basicos,bajo,medio,2,3728.72,6699.02,6161.98,160.93,0.566,1.87,0.081,1,1,0,0,5,1,0.664,1,0,0,0,0,0,780,0,0,0,0
4162,30,9.5,2099.29,desempleado,divorciado,basicos,medio,medio,2,3986.82,9041.76,10029.29,364.3,0.397,1.899,0.174,3,1,0,0,4,0,0.657,1,0,0,0,1,0,810,0,0,0,0
4163,45,0.3,2803.04,asalariado,divorciado,medios,bajo,medio,4,2198.9,8018.13,14845.3,289.94,0.806,0.784,0.103,0,0,0,0,0,2,0.205,0,0,0,0,1,0,884,0,0,0,0
4164,35,4.0,2602.9,asalariado,soltero,basicos,medio,medio,3,3998.1,5614.07,10070.65,233.99,0.365,1.536,0.09,0,0,0,0,1,2,0.484,1,0,0,1,1,0,949,0,0,0,0
4165,74,29.2,1486.97,asalariado,divorciado,medios,medio,medio,1,11.04,6699.81,2638.67,86.65,0.776,0.007,0.058,1,0,0,0,1,0,0.882,0,1,1,1,1,1,950,0,0,0,0
4166,57,21.5,3714.53,asalariado,soltero,basicos,bajo,alto,2,5306.71,6373.08,15523.04,208.84,0.49,1.429,0.056,0,0,1,0,2,0,0.66,1,0,1,0,1,1,950,0,0,0,0
4167,52,11.5,1776.37,autonomo,soltero,postgrado,bajo,medio,2,3497.86,6552.07,5134.1,117.53,0.621,1.969,0.066,0,0,0,1,3,0,0.474,0,0,0,0,1,0,875,0,0,0,0
4168,51,19.3,2117.44,temporal,soltero,universitarios,alto,medio,2,-123.7,8323.59,11066.21,256.9,0.171,-0.058,0.121,0,1,0,0,1,2,0.836,0,0,1,0,1,1,950,0,0,0,0
4169,52,16.3,1198.63,temporal,casado,universitarios,medio,bajo,5,2807.26,5955.53,8185.4,138.49,0.124,2.342,0.116,3,1,0,0,3,3,0.69,0,2,1,1,0,0,868,0,0,0,0
4170,31,9.8,1383.92,asalariado,divorciado,postgrado,bajo,bajo,3,3092.63,5056.22,10111.32,188.55,0.102,2.235,0.136,2,0,0,0,3,0,0.848,0,1,0,0,1,0,936,0,0,0,0
4171,51,6.2,2340.38,jubilado,casado,medios,bajo,medio,6,55.58,6645.49,21114.82,351.15,0.355,0.024,0.15,0,0,0,0,2,1,0.561,0,1,0,0,0,0,911,0,0,0,0
4172,22,0.8,1761.45,asalariado,casado,universitarios,bajo,medio,4,1136.06,4483.6,7915.27,205.68,0.231,0.645,0.117,3,0,0,0,0,1,0.596,0,1,0,0,1,1,822,0,0,0,0
4173,27,1.7,1082.21,autonomo,viudo,basicos,bajo,bajo,5,1171.52,3848.27,7557.42,196.67,0.051,1.083,0.182,2,0,0,0,5,1,0.597,0,0,0,1,1,1,804,0,0,0,0
4174,45,6.1,1318.13,asalariado,soltero,medios,bajo,bajo,1,1262.57,6317.34,6066.36,62.93,0.431,0.958,0.048,0,0,0,0,2,1,1.0,0,1,0,0,1,1,893,0,0,0,0
4175,46,16.6,1699.23,jubilado,casado,medios,medio,medio,5,1989.02,6988.94,6466.5,112.58,0.206,1.171,0.066,2,0,0,0,4,1,0.39,0,0,0,0,1,1,950,0,0,0,0
4176,40,7.0,6242.5,autonomo,casado,universitarios,bajo,alto,3,2986.93,33501.63,41882.89,648.79,0.363,0.478,0.104,0,0,0,0,2,0,0.654,0,0,0,0,0,0,950,0,0,0,0
4177,54,4.8,1506.04,temporal,soltero,medios,alto,medio,3,-409.59,9314.82,2900.88,79.38,0.516,-0.272,0.053,1,0,0,0,2,0,0.624,1,0,0,0,1,0,899,0,0,0,0
4178,35,6.9,1503.46,temporal,casado,medios,bajo,medio,3,-1073.98,5043.43,9044.02,155.16,0.629,-0.714,0.103,1,0,0,1,2,1,0.541,0,0,1,0,1,0,836,0,0,0,0
4179,58,16.8,3891.44,asalariado,soltero,medios,bajo,alto,3,5075.43,8727.74,13248.85,383.61,0.355,1.304,0.099,0,0,0,1,4,2,0.452,0,0,1,0,1,1,950,0,0,0,0
4180,47,6.3,1152.33,temporal,casado,basicos,bajo,bajo,3,2384.44,4433.46,5391.95,151.53,0.731,2.069,0.131,2,0,0,0,4,1,0.896,1,0,0,0,0,1,852,0,0,0,0
4181,46,13.1,2995.75,desempleado,soltero,medios,bajo,medio,4,5420.14,5475.51,23452.0,866.74,0.29,1.809,0.289,3,0,1,0,3,3,0.425,1,0,0,1,0,1,845,1,60,0,0
4182,33,12.3,1898.81,asalariado,soltero,postgrado,bajo,medio,3,1664.3,3701.34,2481.55,76.89,0.412,0.876,0.04,0,0,0,0,1,0,0.363,0,1,0,0,1,1,950,0,0,0,0
4183,27,7.2,1986.9,asalariado,divorciado,medios,medio,medio,1,3316.07,5951.42,17276.98,292.52,0.695,1.669,0.147,2,1,0,0,4,2,0.822,0,0,0,0,0,0,745,0,0,0,0
4184,51,1.9,2140.23,asalariado,viudo,universitarios,bajo,medio,3,4153.34,9681.97,13045.27,147.9,0.257,1.941,0.069,2,0,0,0,0,0,0.807,0,0,0,0,1,0,851,0,0,0,0
4185,37,14.2,2413.48,asalariado,soltero,basicos,medio,medio,3,3477.24,10305.35,13174.41,261.75,0.521,1.441,0.108,2,0,1,1,3,2,0.897,0,0,0,0,0,1,813,0,0,0,0
4186,18,0.6,1389.14,desempleado,casado,universitarios,medio,bajo,4,1354.86,6110.99,7797.16,137.1,0.668,0.975,0.099,2,0,0,0,1,0,0.833,0,1,0,0,1,1,865,0,0,0,0
4187,47,2.7,4692.11,temporal,soltero,medios,medio,alto,6,2315.32,14211.59,22344.46,767.95,0.411,0.493,0.164,1,0,1,0,2,0,0.907,0,0,0,0,1,0,894,0,0,0,0
4188,37,0.0,2576.21,autonomo,soltero,medios,bajo,medio,4,-769.5,9929.13,8898.21,205.93,0.292,-0.299,0.08,0,1,0,1,1,1,0.692,1,0,0,0,1,0,846,0,0,0,0
4189,41,8.5,1643.54,jubilado,soltero,medios,medio,medio,1,2398.06,5206.17,1606.48,18.96,0.243,1.459,0.012,0,0,0,0,2,1,1.0,0,0,0,0,1,1,950,0,0,0,0
4190,40,11.3,2298.07,jubilado,casado,universitarios,bajo,medio,3,2297.17,5940.59,7642.67,200.49,0.585,1.0,0.087,0,1,0,0,4,2,0.884,0,1,0,0,1,0,887,0,0,0,0
4191,18,0.5,1282.28,asalariado,casado,medios,medio,bajo,2,1068.83,4829.45,3672.17,60.14,0.251,0.834,0.047,1,0,0,0,2,1,0.306,0,1,0,0,1,0,838,0,0,0,0
4192,42,10.0,2203.92,jubilado,viudo,medios,bajo,medio,2,2987.64,7443.93,7418.16,110.24,0.276,1.356,0.05,1,0,0,0,1,4,0.758,0,0,0,0,1,1,950,0,0,0,0
4193,53,17.9,2155.08,desempleado,casado,medios,bajo,medio,5,-82.53,5599.27,3136.89,93.18,0.434,-0.038,0.043,2,1,1,0,2,2,0.263,0,0,1,0,0,1,950,0,0,0,0
4194,36,2.3,2877.68,asalariado,soltero,medios,alto,medio,3,2763.65,11259.78,23947.39,611.66,0.196,0.96,0.213,1,1,1,0,1,1,0.509,0,0,0,1,0,1,795,1,45,0,0
4195,54,1.4,2090.27,temporal,soltero,universitarios,medio,medio,4,2846.95,13870.36,11375.47,148.62,0.518,1.362,0.071,1,1,0,0,3,1,0.379,0,0,0,0,0,1,786,0,0,0,0
4196,42,7.8,3322.12,asalariado,soltero,medios,medio,alto,3,6938.74,7628.3,11774.64,184.97,0.349,2.089,0.056,0,0,0,0,3,0,0.324,0,2,1,0,1,0,950,0,0,0,0
4197,45,14.7,3881.21,asalariado,soltero,basicos,bajo,alto,4,7823.79,19140.2,7195.42,187.84,0.763,2.016,0.048,2,0,0,0,3,0,0.889,0,1,1,1,1,1,950,0,0,0,0
4198,47,24.9,1686.24,asalariado,casado,basicos,bajo,medio,1,1722.97,6050.08,6757.01,161.73,0.768,1.022,0.096,2,0,0,1,0,2,0.744,0,0,1,1,1,0,950,0,0,0,0
4199,37,5.1,1888.35,autonomo,soltero,postgrado,medio,medio,4,3096.65,5332.39,15247.8,311.31,0.381,1.64,0.165,0,0,0,0,1,0,0.3,0,0,0,1,0,0,928,0,0,0,0
4200,69,22.8,1910.73,jubilado,soltero,universitarios,medio,medio,4,2126.7,6508.42,5466.39,196.21,0.683,1.113,0.103,0,1,0,0,1,3,0.57,0,0,1,1,1,1,950,0,0,0,0
4201,48,12.2,3414.26,asalariado,soltero,medios,bajo,alto,1,7834.81,7553.01,2632.28,41.79,0.688,2.295,0.012,0,0,1,0,4,0,0.909,0,0,0,0,0,1,845,0,0,0,0
4202,36,8.1,3218.92,asalariado,soltero,medios,alto,alto,3,7219.17,13309.41,23000.34,622.57,0.166,2.243,0.193,1,1,0,1,2,1,0.718,0,0,0,0,1,0,815,0,0,0,0
4203,50,15.7,1659.24,jubilado,casado,postgrado,medio,medio,3,721.56,6769.25,13501.87,415.0,0.451,0.435,0.25,0,0,0,0,1,1,0.753,0,1,0,0,1,0,950,0,0,0,0
4204,46,3.8,2557.87,temporal,casado,universitarios,bajo,medio,5,4337.91,3522.2,10236.28,353.38,0.569,1.696,0.138,2,0,0,0,2,0,0.417,1,0,0,0,1,0,886,0,0,0,0
4205,43,15.3,2959.05,autonomo,divorciado,basicos,alto,medio,2,6018.16,14263.71,22265.18,886.01,0.507,2.034,0.299,1,0,0,0,2,0,0.739,0,0,1,0,1,0,944,0,0,0,0
4206,43,16.0,1122.3,temporal,casado,postgrado,bajo,bajo,5,2309.03,3309.44,6318.23,140.85,0.895,2.057,0.126,1,0,0,0,1,1,0.487,0,0,0,1,1,0,950,0,0,0,0
4207,50,10.4,2146.03,jubilado,soltero,basicos,medio,medio,3,2876.42,3977.69,16794.35,316.84,0.198,1.34,0.148,0,0,0,0,1,3,0.507,0,0,1,0,0,0,950,0,0,0,0
4208,27,8.7,2405.43,jubilado,divorciado,basicos,bajo,medio,2,713.51,7342.82,7463.35,156.44,0.316,0.297,0.065,1,1,0,0,2,1,0.861,1,1,0,0,1,0,868,1,60,0,0
4209,34,8.3,1300.34,asalariado,soltero,medios,bajo,bajo,4,352.25,4299.32,8375.06,276.65,0.471,0.271,0.213,0,1,0,0,2,0,0.597,0,0,1,1,1,1,898,0,0,0,0
4210,27,5.0,3055.42,asalariado,soltero,universitarios,alto,alto,2,4714.25,9675.89,15976.49,378.88,0.178,1.543,0.124,1,0,0,0,1,2,0.85,0,0,0,0,1,1,908,0,0,0,0
4211,27,3.6,3294.99,jubilado,casado,universitarios,alto,alto,2,4872.07,5452.9,14529.65,222.6,0.244,1.479,0.068,0,0,0,0,3,1,0.672,1,0,0,0,1,1,873,0,0,0,0
4212,18,3.6,2592.78,desempleado,divorciado,medios,medio,medio,3,3401.46,9802.64,4270.3,167.55,0.359,1.312,0.065,2,1,1,0,3,2,0.886,0,0,0,0,0,1,794,0,0,0,0
4213,39,9.7,2892.06,asalariado,soltero,basicos,bajo,medio,4,4084.85,14022.63,9601.54,300.39,0.427,1.412,0.104,1,2,0,0,2,0,0.722,0,0,0,0,1,0,871,0,0,0,0
4214,37,10.4,3868.07,asalariado,soltero,basicos,medio,alto,4,4445.16,14717.46,25330.78,512.05,0.254,1.149,0.132,0,0,0,0,1,2,0.252,0,0,0,0,0,0,950,0,0,0,0
4215,29,4.8,3447.5,autonomo,soltero,postgrado,medio,alto,4,2968.14,12972.05,18099.81,394.39,0.705,0.861,0.114,1,1,0,0,1,2,0.938,0,0,0,0,1,1,810,0,0,0,0
4216,38,4.0,3559.17,asalariado,divorciado,basicos,medio,alto,2,3317.75,864.78,12459.01,230.36,0.611,0.932,0.065,3,0,0,0,3,2,0.601,0,0,0,0,1,1,859,0,0,0,0
4217,61,7.1,3332.58,asalariado,divorciado,medios,medio,alto,1,7559.47,10599.99,17880.46,322.11,0.634,2.268,0.097,0,0,0,0,1,2,0.829,0,1,1,0,1,1,890,0,0,0,0
4218,52,20.2,1662.87,autonomo,divorciado,medios,bajo,medio,2,3095.59,2682.69,772.38,13.84,0.359,1.862,0.008,3,0,0,1,3,0,0.461,1,0,1,0,1,0,927,0,0,0,0
4219,18,5.0,1136.76,jubilado,soltero,medios,bajo,bajo,1,946.42,5041.09,2995.98,104.24,0.708,0.833,0.092,1,0,0,0,2,0,0.764,0,0,0,1,1,1,850,0,0,0,0
4220,39,8.3,1598.75,asalariado,soltero,universitarios,bajo,medio,1,818.01,3650.78,5167.32,162.26,0.08,0.512,0.101,0,0,0,0,1,0,0.646,0,0,1,1,1,1,914,0,0,0,0
4221,56,19.3,4187.27,jubilado,soltero,basicos,medio,alto,4,7657.49,16951.12,9601.64,260.85,0.166,1.829,0.062,0,0,0,0,3,0,0.57,0,0,0,0,0,0,950,0,0,0,0
4222,43,16.0,4256.71,asalariado,casado,universitarios,medio,alto,2,4336.31,22395.19,25155.15,467.24,0.482,1.019,0.11,0,0,0,0,2,3,0.992,0,0,0,0,1,0,950,0,0,0,0
4223,45,4.0,1152.92,autonomo,soltero,universitarios,bajo,bajo,1,2483.06,5309.55,5522.34,133.53,0.435,2.154,0.116,1,0,0,0,1,0,0.615,1,1,0,0,1,1,887,0,0,0,0
4224,44,12.9,2573.12,desempleado,soltero,medios,alto,medio,2,2305.87,8210.27,12488.71,239.99,0.345,0.896,0.093,2,0,0,1,4,0,0.752,0,1,1,0,1,0,832,1,90,1,1
4225,30,6.9,1543.1,temporal,casado,medios,medio,medio,1,2925.33,4730.79,5964.04,138.97,0.186,1.896,0.09,1,0,0,0,0,1,0.961,0,0,0,1,0,0,950,0,0,0,0
4226,50,8.4,2257.95,asalariado,casado,basicos,alto,medio,6,591.59,7491.45,10826.87,111.11,0.626,0.262,0.049,1,0,0,0,0,2,0.387,0,0,0,0,1,0,950,0,0,0,0
4227,54,13.7,4485.41,asalariado,casado,universitarios,medio,alto,6,-831.99,15120.12,19877.09,676.44,0.241,-0.185,0.151,1,0,0,0,1,0,0.74,1,0,0,0,0,1,950,0,0,0,0
4228,36,6.3,2173.07,autonomo,soltero,medios,medio,medio,3,419.13,8562.81,12378.05,294.18,0.736,0.193,0.135,1,1,0,0,0,2,0.461,0,0,0,0,0,1,919,0,0,0,0
4229,45,18.7,2949.72,autonomo,casado,universitarios,alto,medio,4,8335.87,9841.83,16033.62,296.07,0.082,2.826,0.1,0,0,0,0,2,0,0.269,1,1,0,0,1,1,950,0,0,0,0
4230,35,7.8,1536.57,asalariado,soltero,medios,alto,medio,1,3662.63,3712.11,5811.36,103.38,0.55,2.384,0.067,0,0,0,1,1,0,0.643,0,0,0,0,0,0,840,0,0,0,0
4231,47,8.8,4321.39,asalariado,casado,basicos,bajo,alto,1,6907.2,14608.05,25885.78,1024.99,0.152,1.598,0.237,0,0,0,0,2,2,0.46,0,0,1,0,0,0,924,0,0,0,0
4232,60,15.3,1267.67,asalariado,casado,medios,medio,bajo,3,1015.27,4430.38,10671.84,235.61,0.452,0.801,0.186,3,0,0,0,1,2,0.672,0,0,1,0,1,0,950,0,0,0,0
4233,56,8.1,1757.07,jubilado,casado,universitarios,medio,medio,3,2827.09,6685.83,6158.41,142.37,0.096,1.609,0.081,2,0,0,0,3,1,0.427,0,0,0,0,1,1,912,0,0,0,0
4234,22,2.1,1962.83,asalariado,casado,universitarios,bajo,medio,2,1911.88,12163.12,6684.58,251.84,0.632,0.974,0.128,1,0,0,0,2,1,0.553,0,0,0,0,1,0,890,0,0,0,0
